Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","150","Europe","5412","Yield","01212","Cabbages","2018","2018","kg/ha","29663","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01212","Cabbages","2018","2018","t","9442783.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01212","Cabbages","2019","2019","ha","326581","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01212","Cabbages","2019","2019","kg/ha","29822.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01212","Cabbages","2019","2019","t","9739413.08","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01212","Cabbages","2020","2020","ha","312253","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01212","Cabbages","2020","2020","kg/ha","30815.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01212","Cabbages","2020","2020","t","9622103.39","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01212","Cabbages","2021","2021","ha","300388","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01212","Cabbages","2021","2021","kg/ha","30197","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01212","Cabbages","2021","2021","t","9070804.71","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01212","Cabbages","2022","2022","ha","285744","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01212","Cabbages","2022","2022","kg/ha","29922.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01212","Cabbages","2022","2022","t","8550108.81","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01212","Cabbages","2023","2023","ha","286970","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01212","Cabbages","2023","2023","kg/ha","30363.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01212","Cabbages","2023","2023","t","8713351.14","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1961","1961","ha","2518","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1961","1961","kg/ha","1558","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1961","1961","t","3923","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1962","1962","ha","4785","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1962","1962","kg/ha","1710.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1962","1962","t","8183","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1963","1963","ha","3496","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1963","1963","kg/ha","1245.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1963","1963","t","4353","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1964","1964","ha","2043","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1964","1964","kg/ha","1306.4","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1964","1964","t","2669","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1965","1965","ha","1383","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1965","1965","kg/ha","1459.9","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1965","1965","t","2019","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1966","1966","ha","862","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1966","1966","kg/ha","969.8","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1966","1966","t","836","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1967","1967","ha","807","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1967","1967","kg/ha","1013.6","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1967","1967","t","818","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1968","1968","ha","1835","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1968","1968","kg/ha","1147.1","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1968","1968","t","2105","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1969","1969","ha","3607","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1969","1969","kg/ha","1234.8","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1969","1969","t","4454","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1970","1970","ha","13416","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1970","1970","kg/ha","1438.6","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1970","1970","t","19300","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1971","1971","ha","5711","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1971","1971","kg/ha","1315.9","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1971","1971","t","7515","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1972","1972","ha","4703","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1972","1972","kg/ha","1086.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1972","1972","t","5109","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1973","1973","ha","3102","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1973","1973","kg/ha","1252.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1973","1973","t","3886","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1974","1974","ha","3144","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1974","1974","kg/ha","1377.5","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1974","1974","t","4331","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1975","1975","ha","3718","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1975","1975","kg/ha","1371.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1975","1975","t","5100","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1976","1976","ha","3487","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1976","1976","kg/ha","1349","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1976","1976","t","4704","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1977","1977","ha","5118","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1977","1977","kg/ha","1147.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1977","1977","t","5874","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1978","1978","ha","5299","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1978","1978","kg/ha","1005.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1978","1978","t","5329","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1979","1979","ha","3438","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1979","1979","kg/ha","1023.3","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01195","Canary seed","1979","1979","t","3518","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01195","Canary seed","1980","1980","ha","3069","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01195","Canary seed","1980","1980","kg/ha","1687.2","A","Official figure",""
